"movie_id","language_iso_639_1"
"38981","en"
"38983","en"
"38988","cs"
"38994","en"
"39015","en"
"39019","en"
"39020","en"
"39021","en"
"39022","en"
"39023","it"
"39024","de"
"39025","en"
"39026","en"
"39027","en"
"39029","ja"
"39030","ja"
"39031","ja"
"39032","ja"
"39033","ja"
"39034","ja"
"39035","ja"
"39036","ja"
"39037","ja"
"39038","ja"
"39039","ja"
"39040","ja"
"39041","ja"
"39043","de"
"39044","fr"
"39045","fr"
"39046","de"
"39047","fr"
"39049","en"
"39049","zh"
"39050","en"
"39050","zh"
"39051","en"
"39052","en"
"39053","en"
"39054","en"
"39055","en"
"39056","en"
"39057","en"
"39058","en"
"39059","en"
"39060","en"
"39061","en"
"39062","en"
"39063","en"
"39064","en"
"39065","en"
"39066","en"
"39067","en"
"39068","en"
"39069","en"
"39070","en"
"39071","en"
"39072","en"
"39073","en"
"39074","en"
"39075","en"
"39076","en"
"39078","id"
"39079","zh"
"39081","ja"
"39082","ja"
"39083","ja"
"39085","pl"
"39086","zh"
"39087","en"
"39088","en"
"39089","zh"
"39090","en"
"39092","en"
"39094","en"
"39095","fi"
"39096","en"
"39097","en"
"39099","ja"
"39100","en"
"39101","en"
"39102","en"
"39103","es"
"39105","fr"
"39106","fr"
"39107","fr"
"39108","fr"
"39109","fr"
"39110","en"
"39111","fr"
"39112","ja"
"39113","ja"
"39114","ja"
"39115","pl"
"39116","pl"
"39117","de"
"39118","en"
"39119","en"
"39120","fr"
"39121","en"
"39122","en"
"39129","en"
"39130","es"
"39132","de"
"39133","it"
"39134","en"
"39135","en"
"39137","en"
"39138","en"
"39139","en"
"39140","en"
"39141","en"
"39142","en"
"39144","en"
"39145","en"
"39146","en"
"39147","en"
"39148","en"
"39149","en"
"39150","en"
"39152","en"
"39153","de"
"39155","de"
"39157","en"
"39158","en"
"39159","en"
"39161","en"
"39162","en"
"39163","en"
"39164","en"
"39165","en"
"39166","en"
"39167","en"
"39179","de"
"39182","de"
"39184","en"
"39185","de"
"39186","en"
"39188","en"
"39190","de"
"39192","en"
"39193","fr"
"39194","de"
"39196","fr"
"39206","ja"
"39215","en"
"39228","de"
"39237","de"
"39239","de"
"39240","de"
"39241","de"
"39256","fr"
"39267","de"
"39269","fr"
"39270","en"
"39298","no"
"39299","fr"
"39319","en"
"39320","es"
"39322","en"
"39323","en"
"39324","en"
"39325","en"
"39326","en"
"39327","es"
"39328","en"
"39329","de"
"39330","en"
"39331","en"
"39333","de"
"39334","it"
"39335","de"
"39336","en"
"39336","ja"
"39338","en"
"39339","de"
"39340","en"
"39341","ja"
"39342","en"
"39343","el"
"39343","en"
"39344","de"
"39345","en"
"39346","de"
"39347","fr"
"39348","fr"
"39350","ja"
"39351","fr"
"39352","fr"
"39353","fr"
"39354","it"
"39355","en"
"39356","fr"
"39361","fr"
"39366","en"
"39367","fr"
"39369","fr"
"39370","es"
"39380","fr"
"39384","fr"
"39390","nl"
"39395","fr"
"39400","en"
"39401","de"
"39401","en"
"39401","fr"
"39401","es"
"39402","de"
"39402","es"
"39403","cs"
"39404","it"
"39405","fr"
"39406","en"
"39407","it"
"39408","it"
"39409","it"
"39410","it"
"39411","it"
"39412","it"
"39451","en"
"39462","en"
"39463","en"
"39465","en"
"39466","en"
"39486","it"
"39487","it"
"39488","it"
"39489","it"
"39490","en"
"39491","fr"
"39492","fr"
"39493","fr"
"39494","fr"
"39495","fr"
"39496","fr"
"39497","de"
"39498","en"
"39499","en"
"39500","fr"
"39501","en"
"39502","en"
"39503","en"
"39504","en"
"39506","en"
"39507","en"
"39508","en"
"39509","en"
"39510","fr"
"39511","ar"
"39511","fr"
"39512","en"
"39513","en"
"39514","en"
"39515","en"
"39516","fr"
"39517","en"
"39518","en"
"39519","ca"
"39520","en"
"39521","es"
"39522","en"
"39523","en"
"39524","en"
"39525","fr"
"39526","en"
"39527","en"
"39528","sl"
"39529","en"
"39530","en"
"39531","en"
"39532","en"
"39533","el"
"39534","de"
"39535","fr"
"39536","it"
"39537","it"
"39538","fr"
"39539","fr"
"39540","fr"
"39541","en"
"39542","fr"
"39543","fr"
"39544","fr"
"39545","fr"
"39546","fr"
"39547","fr"
"39548","fr"
"39549","fr"
"39550","de"
"39552","en"
"39553","fr"
"39554","fr"
"39555","fr"
"39556","de"
"39557","it"
"39558","it"
"39559","en"
"39560","de"
"39561","en"
"39562","de"
"39564","de"
"39565","de"
"39566","de"
"39567","de"
"39568","de"
"39569","de"
"39570","fr"
"39571","fr"
"39572","fr"
"39573","fr"
"39574","fr"
"39575","fr"
"39576","fr"
"39578","fr"
"39579","fr"
"39580","en"
"39581","ja"
"39582","en"
"39583","en"
"39584","zh"
"39586","fr"
"39587","fr"
"39588","fr"
"39589","fr"
"39590","fr"
"39592","it"
"39593","it"
"39594","it"
"39595","fr"
"39596","fr"
"39597","fr"
"39598","fr"
"39599","fr"
"39600","fr"
"39601","fr"
"39602","fr"
"39603","fr"
"39604","fr"
"39605","en"
"39606","fr"
"39607","fr"
"39608","fr"
"39609","fr"
"39610","fr"
"39611","fr"
"39612","fr"
"39613","fr"
"39614","fr"
"39615","fr"
"39616","fr"
"39617","de"
"39618","ja"
"39620","en"
"39620","fr"
"39621","en"
"39622","en"
"39623","de"
"39624","en"
"39625","en"
"39626","en"
"39628","ja"
"39650","en"
"39653","en"
"39656","en"
"39657","en"
"39658","fr"
"39659","fr"
"39660","fr"
"39661","ru"
"39662","ru"
"39663","ru"
"39664","ru"
"39665","zh"
"39666","ja"
"39667","en"
"39668","en"
"39669","en"
"39670","en"
"39671","en"
"39672","en"
"39673","en"
"39674","en"
"39675","en"
"39676","en"
"39677","en"
"39678","en"
"39679","en"
"39680","en"
"39681","en"
"39682","en"
"39683","en"
"39684","en"
"39685","en"
"39686","en"
"39687","en"
"39688","en"
"39689","en"
"39690","en"
"39691","en"
"39692","fr"
"39693","en"
"39694","zh"
"39695","zh"
"39696","pl"
"39697","it"
"39698","de"
"39699","en"
"39706","fr"
"39707","en"
"39708","it"
"39709","hu"
"39710","hu"
"39711","de"
"39712","hu"
"39713","fr"
"39715","de"
"39716","hu"
"39718","de"
"39719","en"
"39720","en"
"39721","ru"
"39722","ru"
"39723","fr"
"39724","fr"
"39725","fr"
"39727","sh"
"39728","fr"
"39729","it"
"39730","fr"
"39731","fr"
"39732","fr"
"39734","it"
"39735","fr"
"39736","en"
"39737","it"
"39740","zh"
"39743","en"
"39744","de"
"39745","ja"
"39746","zh"
"39748","fr"
"39749","ru"
"39751","en"
"39752","en"
"39753","en"
"39754","en"
"39755","en"
"39756","en"
"39757","en"
"39758","en"
"39759","en"
"39760","en"
"39761","en"
"39762","en"
"39763","en"
"39764","en"
"39765","en"
"39766","en"
"39767","en"
"39768","en"
"39769","en"
"39770","en"
"39771","fr"
"39772","en"
"39773","en"
"39774","fr"
"39775","en"
"39776","fr"
"39777","fr"
"39778","fr"
"39779","fr"
"39780","de"
"39780","lv"
"39781","fr"
"39782","fr"
"39783","de"
"39784","fr"
"39785","fr"
"39786","fr"
"39787","en"
"39788","fr"
"39790","fr"
"39791","fr"
"39792","pl"
"39793","en"
"39794","en"
"39795","en"
"39795","pt"
"39796","en"
"39797","en"
"39798","en"
"39799","en"
"39800","en"
"39801","de"
"39801","en"
"39801","it"
"39802","en"
"39803","de"
"39804","fr"
"39805","en"
"39805","he"
"39805","hi"
"39806","en"
"39816","en"
"39841","it"
"39842","ar"
"39842","en"
"39842","fr"
"39843","en"
"39864","nl"
"39865","bg"
"39867","de"
"39868","it"
"39869","en"
"39870","fr"
"39871","fr"
"39872","en"
"39872","es"
"39874","en"
"39875","en"
"39876","en"
"39877","en"
"39878","en"
"39879","en"
"39880","en"
"39881","en"
"39882","en"
"39883","en"
"39884","en"
"39885","en"
"39886","en"
"39887","en"
"39888","en"
"39889","en"
"39890","en"
"39891","en"
"39892","en"
"39893","en"
"39894","en"
"39895","en"
"39896","en"
"39897","en"
"39898","en"
"39899","en"
"39900","en"
"39901","en"
"39902","en"
"39904","en"
"39905","ja"
"39906","en"
"39907","en"
"39908","en"
"39909","en"
"39910","en"
"39911","en"
"39912","en"
"39913","en"
"39914","en"
"39917","de"
"39918","en"
"39919","no"
"39920","no"
"39921","no"
"39922","en"
"39923","en"
"39924","en"
"39925","de"
"39926","en"
"39927","de"
"39928","en"
"39928","hi"
"39928","ur"
"39929","th"
"39930","en"
"39931","en"
"39932","en"
"39933","en"
"39934","en"
"39935","en"
"39936","en"
"39937","en"
"39938","en"
"39939","en"
"39940","en"
"39941","en"
"39942","en"
"39943","en"
"39944","en"
"39945","en"
"39946","en"
"39947","en"
"39948","en"
"39949","en"
"39950","en"
"39951","en"
"39952","en"
"39953","en"
"39954","en"
"39955","en"
"39956","en"
"39957","en"
"39958","en"
"39959","en"
"39960","en"
"39961","en"
"39962","en"
"39963","en"
"39964","en"
"39965","ja"
"39966","ja"
"39967","ja"
"39968","ja"
"39969","ja"
"39970","zh"
"39971","de"
"39972","en"
"39973","en"
"39973","tl"
"39976","hu"
"39979","pl"
"39980","fa"
"39982","en"
"39982","es"
"39983","de"
"39984","en"
"39985","de"
"39986","en"
"39987","en"
"39988","en"
"39989","de"
"39990","en"
"40009","en"
"40010","en"
"40011","en"
"40014","en"
"40016","en"
"40020","en"
"40031","zh"
"40032","en"
"40036","ko"
"40037","de"
"40037","en"
"40037","fr"
"40038","fr"
"40039","ar"
"40039","en"
"40039","he"
"40042","fr"
"40043","de"
"40043","en"
"40043","it"
"40043","sq"
"40044","en"
"40045","fr"
"40045","it"
"40046","it"
"40047","en"
"40048","pl"
"40049","de"
"40050","mn"
"40050","ru"
"40051","en"
"40052","en"
"40053","de"
"40054","tr"
"40056","en"
"40057","sv"
"40058","de"
"40059","de"
"40059","ru"
"40060","en"
"40068","de"
"40071","en"
"40141","en"
"40142","en"
"40154","en"
"40180","en"
"40196","en"
"40228","en"
"40235","en"
"40269","de"
"40279","en"
"40280","en"
"40287","en"
"40290","en"
"40292","de"
"40293","en"
"40297","en"
"40306","de"
"40307","en"
"40309","de"
"40310","en"
"40320","de"
"40324","fr"
"40327","de"
"40334","de"
"40335","fr"
"40340","fr"
"40348","it"
"40384","en"
"40385","en"
"40386","en"
"40386","ru"
"40387","bn"
"40387","hi"
"40387","ur"
"40388","en"
"40389","de"
"40390","en"
"40391","de"
"40392","en"
"40393","en"
"40393","es"
"40394","en"
"40394","pa"
"40395","en"
"40396","en"
"40398","de"
"40402","en"
"40427","en"
"40428","en"
"40429","en"
"40430","it"
"40431","pt"
"40432","en"
"40433","en"
"40434","pt"
"40435","en"
"40436","en"
"40437","en"
"40464","en"
"40465","en"
"40467","en"
"40468","en"
"40469","fr"
"40469","ja"
"40471","it"
"40472","en"
"40473","en"
"40474","en"
"40474","hi"
"40475","en"
"40476","en"
"40477","en"
"40478","en"
"40479","en"
"40511","en"
"40512","en"
"40549","en"
"40551","en"
"40553","en"
"40560","en"
"40561","en"
"40563","ja"
"40564","de"
"40565","en"
"40566","en"
"40567","de"
"40568","it"
"40570","ja"
"40571","en"
"40572","en"
"40573","en"
"40574","de"
"40575","de"
"40577","en"
"40578","en"
"40580","en"
"40581","en"
"40582","en"
"40583","en"
"40584","de"
"40585","de"
"40586","zh"
"40587","en"
"40587","ja"
"40588","ja"
"40590","en"
"40591","fr"
"40592","fr"
"40597","en"
"40602","en"
"40606","en"
"40609","en"
"40610","en"
"40611","de"
"40613","it"
"40619","en"
"40624","en"
"40625","en"
"40644","de"
"40644","fr"
"40676","fr"
"40678","en"
"40688","hu"
"40689","en"
"40690","fr"
"40691","de"
"40692","fr"
"40694","en"
"40697","fr"
"40708","en"
"40725","en"
"40728","fr"
"40733","fr"
"40734","en"
"40737","en"
"40738","en"
"40740","de"
"40793","de"
"40800","en"
"40800","es"
"40801","en"
"40822","en"
"40850","da"
"40850","fr"
"40851","fr"
"40852","da"
"40853","fr"
"40855","en"
"40856","en"
"40857","de"
"40858","en"
"40859","fr"
"40860","fr"
"40861","fr"
"40871","fr"
"40879","de"
"40879","en"
"40879","fr"
"40879","it"
"40899","en"
"40900","fr"
"40909","fr"
"40913","en"
"40921","en"
"40939","en"
"40945","en"
"40946","en"
"40946","ko"
"40947","de"
"40948","en"
"40949","de"
"40950","en"
"40951","en"
"40952","en"
"40953","en"
"40954","fr"
"40955","fr"
"40956","fr"
"40957","fr"
"40960","fr"
"40961","fr"
"40962","fr"
"40963","en"
"40964","fr"
"40964","ru"
"40965","fr"
"40966","de"
"40966","ru"
"40967","en"
"40968","fr"
"40969","en"
"40970","en"
"40971","fr"
"40972","fr"
"40973","fr"
"40974","en"
"40975","en"
"40976","it"
"40977","fr"
"40978","fr"
"40979","fr"
"40980","en"
"40981","ja"
"40983","ja"
"40987","fr"
"40989","de"
"40992","en"
"40993","en"
"40995","fr"
"40996","fr"
"40997","fr"
"40998","en"
"41000","fa"
"41001","en"
"41044","it"
"41045","it"
"41046","it"
"41047","en"
"41048","en"
"41049","es"
"41050","en"
"41051","en"
"41053","en"
"41054","en"
"41055","de"
"41055","en"
"41060","de"
"41063","en"
"41099","en"
"41100","en"
"41114","en"
"41135","en"
"41147","en"
"41156","de"
"41159","en"
"41220","pl"
"41221","it"
"41222","de"
"41223","fr"
"41225","en"
"41226","en"
"41227","en"
"41228","it"
"41229","it"
"41230","de"
"41230","en"
"41231","en"
"41232","en"
"41233","en"
"41233","ja"
"41234","de"
"41235","it"
"41236","de"
"41237","de"
"41237","hi"
"41240","en"
"41241","de"
"41242","en"
"41243","de"
"41244","en"
"41245","en"
"41246","en"
"41250","de"
"41262","en"
"41295","en"
"41306","fr"
"41365","en"
"41366","en"
"41368","en"
"41369","es"
"41370","en"
"41372","de"
"41373","fr"
"41374","en"
"41375","en"
"41376","de"
"41377","en"
"41378","en"
"41379","en"
"41380","fr"
"41381","de"
"41382","fr"
"41383","de"
"41383","ru"
"41384","de"
"41385","zh"
"41386","fr"
"41387","en"
"41388","en"
"41388","fi"
"41389","de"
"41391","zh"
"41394","en"
"41399","de"
"41399","fr"
"41400","en"
"41400","fr"
"41401","en"
"41402","de"
"41403","en"
"41404","en"
"41414","fr"
"41415","fr"
"41416","fr"
"41417","fr"
"41418","fr"
"41419","fr"
"41420","fr"
"41421","en"
"41423","it"
"41424","it"
"41425","it"
"41426","it"
"41430","da"
"41430","kl"
"41432","it"
"41434","en"
"41434","es"
"41435","de"
"41436","de"
"41437","de"
"41438","it"
"41439","en"
"41440","it"
"41441","it"
"41442","it"
"41443","it"
"41444","en"
"41445","en"
"41446","de"
"41446","pt"
"41447","en"
"41448","en"
"41449","uk"
"41450","en"
"41451","en"
"41452","en"
"41453","en"
"41454","en"
"41456","en"
"41456","it"
"41458","de"
"41458","en"
"41459","en"
"41462","en"
"41463","en"
"41464","en"
"41465","en"
"41467","en"
"41469","de"
"41470","de"
"41473","en"
"41475","sh"
"41476","en"
"41476","sr"
"41477","it"
"41478","en"
"41479","sh"
"41480","en"
"41481","en"
"41482","en"
"41483","en"
"41484","en"
"41485","de"
"41485","en"
"41486","it"
"41487","it"
"41488","it"
"41489","it"
"41490","it"
"41491","en"
"41492","en"
"41505","sv"
"41506","en"
"41506","es"
"41507","it"
"41508","en"
"41523","it"
"41524","sv"
"41525","sv"
"41526","en"
"41526","fa"
"41527","sv"
"41536","en"
"41537","de"
"41538","fr"
"41539","en"
"41540","de"
"41541","en"
"41542","ca"
"41543","en"
"41544","de"
"41545","fr"
"41546","en"
"41547","en"
"41548","fr"
"41548","es"
"41549","en"
"41550","en"
"41551","en"
"41552","en"
"41553","en"
"41554","fr"
"41555","en"
"41556","de"
"41557","it"
"41558","it"
"41559","it"
"41560","it"
"41571","en"
"41572","en"
"41574","en"
"41575","en"
"41576","en"
"41577","de"
"41578","en"
"41579","en"
"41583","fr"
"41584","bs"
"41586","ar"
"41586","en"
"41586","fr"
"41587","es"
"41591","da"
"41592","ar"
"41595","fi"
"41596","ar"
"41596","fr"
"41599","de"
"41599","en"
"41599","hu"
"41599","ro"
"41600","is"
"41602","ar"
"41602","en"
"41602","fa"
"41603","it"
"41605","ru"
"41616","ru"
"41620","en"
"41621","de"
"41623","en"
"41625","de"
"41626","en"
"41630","it"
"41631","it"
"41632","es"
"41633","pt"
"41634","en"
"41635","pl"
"41636","et"
"41637","en"
"41638","en"
"41639","de"
"41639","en"
"41640","en"
"41641","de"
"41642","en"
"41643","de"
"41644","fr"
"41645","en"
"41646","fr"
"41647","it"
"41648","it"
"41649","th"
"41650","en"
"41651","en"
"41652","de"
"41653","de"
"41654","en"
"41655","nl"
"41656","ca"
"41656","es"
"41657","fr"
"41658","de"
"41660","ja"
"41661","en"
"41661","it"
"41662","en"
"41663","en"
"41664","it"
"41665","en"
"41666","en"
"41667","fr"
"41668","en"
"41669","fr"
"41671","fr"
"41672","ja"
"41673","en"
"41674","en"
"41675","en"
"41676","ko"
"41677","en"
"41678","de"
"41679","en"
"41680","da"
"41681","en"
"41682","en"
"41683","it"
"41684","id"
"41685","de"
"41686","it"
"41687","en"
"41688","en"
"41689","en"
"41692","en"
"41693","en"
"41694","en"
"41695","no"
"41696","ja"
"41698","en"
"41699","pt"
"41700","de"
"41700","en"
"41700","it"
"41700","ja"
"41701","en"
"41702","en"
"41702","ja"
"41705","en"
"41707","en"
"41711","en"
"41712","ar"
"41712","de"
"41712","en"
"41713","en"
"41714","it"
"41715","en"
"41716","de"
"41717","ja"
"41718","en"
"41719","de"
"41720","zh"
"41721","de"
"41722","de"
"41723","es"
"41724","de"
"41725","de"
"41726","es"
"41727","de"
"41728","es"
"41729","es"
"41730","en"
"41731","ja"
"41732","ja"
"41733","fr"
"41734","en"
"41735","de"
"41736","de"
"41737","it"
"41738","fr"
"41739","en"
"41740","de"
"41741","fr"
"41742","en"
"41743","it"
"41744","it"
"41745","it"
"41746","en"
"41746","zh"
"41747","en"
"41748","en"
"41749","en"
"41750","tr"
"41751","de"
"41752","en"
"41753","de"
"41754","de"
"41756","de"
"41757","en"
"41757","ja"
"41758","de"
"41759","en"
"41760","ja"
"41761","ja"
"41762","ja"
"41763","ja"
"41765","en"
"41766","de"
"41767","en"
"41768","de"
"41769","en"
"41770","en"
"41771","fr"
"41772","de"
"41773","it"
"41774","de"
"41775","de"
"41776","de"
"41777","de"
"41778","en"
"41779","de"
"41780","ro"
"41781","de"
"41782","en"
"41783","ro"
"41784","ro"
"41785","de"
"41786","ro"
"41787","ro"
"41788","fr"
"41789","ro"
"41790","ro"
"41791","ro"
"41792","en"
"41793","ro"
"41794","en"
"41795","ro"
"41796","en"
"41797","en"
"41798","ro"
"41799","hu"
"41800","ro"
"41801","en"
"41802","en"
"41803","fr"
"41804","it"
"41805","en"
"41806","en"
"41807","en"
"41808","en"
"41809","en"
"41810","en"
"41811","en"
"41812","es"
"41813","en"
"41814","en"
"41815","de"
"41816","ja"
"41818","ja"
"41819","ja"
"41823","en"
"41824","eu"
"41825","fr"
"41826","en"
"41827","en"
"41828","en"
"41829","de"
"41830","ca"
"41830","es"
"41842","fr"
"41854","en"
"41855","en"
"41856","ja"
"41857","en"
"41858","en"
"41859","en"
"41860","en"
"41861","en"
"41864","en"
"41865","en"
"41866","en"
"41867","en"
"41868","de"
"41869","en"
"41870","de"
"41871","fr"
"41872","it"
"41882","de"
"41883","en"
"41884","en"
"41885","en"
"41886","en"
"41886","es"
"41887","fr"
"41888","en"
"41889","de"
"41889","en"
"41890","en"
"41891","fr"
"41892","en"
"41893","en"
"41894","nl"
"41895","en"
"41896","en"
"41897","en"
"41898","en"
"41899","en"
"41900","en"
"41901","en"
"41902","ka"
"41902","ru"
"41903","en"
"41904","en"
"41905","en"
"41906","de"
"41906","en"
"41906","fr"
"41907","en"
"41908","it"
"41909","en"
"41910","en"
"41913","ja"
"41914","ja"
"41917","en"
"41918","en"
"41919","en"
"41920","en"
"41921","de"
"41922","en"
"41923","fr"
"41924","fr"
"41925","en"
"41926","en"
"41927","fr"
"41929","en"
"41931","en"
"41932","en"
"41933","fr"
"41936","zh"
"41937","de"
"41938","de"
"41939","en"
"41940","en"
"41942","fr"
"41943","fr"
"41944","fr"
"41946","fr"
"41947","fr"
"41948","fr"
"41949","en"
"41950","de"
"41951","en"
"41952","en"
"41953","en"
"41954","de"
"41955","en"
"41956","de"
"41957","de"
"41958","en"
"41959","en"
"41960","en"
"41962","en"
"41963","en"
"41964","ja"
"41965","en"
"41966","en"
"41967","en"
"41968","en"
"41969","en"
"41970","en"
"41971","en"
"41972","en"
"41973","en"
"41974","en"
"41975","cs"
"41976","en"
"41977","ja"
"41978","fr"
"41979","fr"
"41980","fr"
"41981","fr"
"41982","en"
"41983","en"
"41984","fr"
"41985","ja"
"41986","fr"
"41987","en"
"41988","fr"
"41989","fr"
"41990","fr"
"41991","fr"
"41992","en"
"41993","fr"
"41994","fr"
"41995","fr"
"41996","de"
"41996","hr"
"41996","sr"
"41997","fr"
"41998","fr"
"41999","fr"
"42000","en"
"42001","it"
"42002","it"
"42004","it"
"42005","it"
"42006","da"
"42006","en"
"42006","ru"
"42007","ko"
"42008","es"
"42009","ru"
"42010","hi"
"42011","hi"
"42012","en"
"42012","hi"
"42013","en"
"42014","de"
"42014","en"
"42014","fr"
"42014","it"
"42014","pt"
"42014","sr"
"42015","en"
"42016","en"
"42017","it"
"42018","en"
"42020","fr"
"42021","de"
"42022","sv"
"42023","en"
"42024","en"
"42025","en"
"42025","fr"
"42026","es"
"42027","en"
"42028","en"
"42029","fr"
"42030","zh"
"42031","fr"
"42032","en"
"42033","it"
"42034","en"
"42034","gd"
"42035","de"
"42036","de"
"42037","de"
"42038","de"
"42039","en"
"42040","en"
"42041","en"
"42042","en"
"42043","en"
"42044","en"
"42045","en"
"42046","en"
"42048","en"
"42049","en"
"42050","de"
"42051","en"
"42052","en"
"42054","en"
"42055","en"
"42056","en"
"42057","en"
"42058","it"
"42059","en"
"42060","en"
"42061","it"
"42062","en"
"42063","it"
"42065","en"
"42066","it"
"42067","it"
"42068","it"
"42069","it"
"42070","it"
"42071","it"
"42072","it"
"42073","it"
"42074","it"
"42075","it"
"42076","en"
"42077","en"
"42078","de"
"42079","en"
"42080","it"
"42081","en"
"42083","en"
"42084","ja"
"42085","ja"
"42087","en"
"42088","en"
"42089","ja"
"42090","en"
"42092","es"
"42093","en"
"42093","fr"
"42094","en"
"42095","de"
"42097","en"
"42098","it"
"42099","en"
"42100","en"
"42101","en"
"42104","en"
"42105","en"
"42106","en"
"42107","it"
"42108","en"
"42109","en"
"42110","en"
"42111","en"
"42113","en"
"42114","en"
"42115","fr"
"42116","de"
"42117","de"
"42119","en"
"42121","en"
"42123","ja"
"42124","en"
"42125","de"
"42126","de"
"42127","de"
"42128","fr"
"42129","de"
"42130","fr"
"42131","fr"
"42132","de"
"42133","fr"
"42134","de"
"42135","en"
"42136","de"
"42137","en"
"42162","en"
"42163","fr"
"42164","de"
"42165","en"
"42166","fr"
"42167","en"
"42168","en"
"42169","en"
"42170","fr"
"42171","fr"
"42172","de"
"42172","ja"
"42173","hi"
"42174","en"
"42175","en"
"42176","de"
"42180","en"
"42184","en"
"42204","fr"
"42205","fr"
"42206","fr"
"42207","en"
"42208","en"
"42209","en"
"42210","en"
"42210","es"
"42211","de"
"42212","fr"
"42212","he"
"42213","it"
"42214","en"
"42215","en"
"42216","de"
"42217","de"
"42218","fr"
"42219","en"
"42221","fr"
"42222","fr"
"42224","en"
"42225","fr"
"42226","it"
"42227","en"
"42228","de"
"42229","fr"
"42230","de"
"42231","fr"
"42232","th"
"42233","it"
"42234","it"
"42235","de"
"42236","it"
"42237","de"
"42238","ar"
"42238","de"
"42239","de"
"42240","de"
"42241","it"
"42242","en"
"42243","en"
"42244","en"
"42245","ja"
"42246","de"
"42247","en"
"42248","it"
"42249","it"
"42256","de"
"42257","en"
"42258","de"
"42259","hu"
"42260","de"
"42262","en"
"42264","it"
"42265","de"
"42266","fr"
"42267","it"
"42268","it"
"42269","it"
"42270","it"
"42271","it"
"42272","it"
"42273","it"
"42274","it"
"42275","en"
"42278","it"
"42279","it"
"42282","it"
"42283","ja"
"42284","ja"
"42285","ja"
"42286","en"
"42287","en"
"42287","tr"
"42288","en"
"42289","en"
"42289","ja"
"42289","ko"
"42290","en"
"42291","en"
"42291","zu"
"42292","en"
"42293","en"
"42294","en"
"42296","de"
"42297","de"
"42298","de"
"42299","it"
"42300","fr"
"42301","en"
"42302","de"
"42302","ru"
"42303","en"
"42304","de"
"42305","en"
"42306","it"
"42307","de"
"42308","fr"
"42310","en"
"42311","fr"
"42312","fr"
"42313","fr"
"42314","it"
"42315","it"
"42317","en"
"42318","it"
"42319","it"
"42320","es"
"42322","es"
"42323","es"
"42324","ja"
"42326","en"
"42327","ja"
"42328","it"
"42329","en"
"42330","it"
"42331","en"
"42331","ru"
"42332","en"
"42333","en"
"42334","de"
"42335","en"
"42336","en"
"42337","en"
"42338","es"
"42339","es"
"42340","en"
"42341","es"
"42342","en"
"42343","es"
"42344","en"
"42345","en"
"42346","de"
"42347","en"
"42348","en"
"42348","es"
"42349","en"
"42350","en"
"42351","en"
"42351","ja"
"42378","es"
"42379","en"
"42380","en"
"42381","it"
"42382","it"
"42383","en"
"42384","it"
"42385","en"
"42386","ja"
"42387","en"
"42388","de"
"42389","en"
"42390","de"
"42391","en"
"42392","de"
"42393","de"
"42394","en"
"42395","en"
"42396","de"
"42397","en"
"42398","en"
"42399","en"
"42400","en"
"42401","de"
"42402","de"
"42403","de"
"42404","ja"
"42405","de"
"42406","en"
"42407","de"
"42409","de"
"42410","de"
"42411","en"
"42411","he"
"42411","ru"
"42412","fr"
"42414","en"
"42415","en"
"42416","en"
"42417","en"
"42418","en"
"42419","en"
"42420","de"
"42421","fr"
"42422","fr"
"42423","en"
"42424","de"
"42425","fr"
"42426","de"
"42427","en"
"42428","de"
"42429","fr"
"42430","de"
"42431","en"
"42432","de"
"42433","es"
"42434","ja"
"42434","es"
"42435","fr"
"42436","fr"
"42439","it"
"42440","da"
"42440","en"
"42440","pl"
"42442","it"
"42443","it"
"42444","it"
"42445","it"
"42446","pl"
"42447","pl"
"42448","pl"
"42449","de"
"42450","it"
"42451","it"
"42452","it"
"42453","de"
"42454","ko"
"42455","en"
"42456","en"
"42457","nl"
"42458","sr"
"42459","en"
"42460","en"
"42461","en"
"42462","es"
"42463","en"
"42464","en"
"42465","en"
"42466","en"
"42467","it"
"42468","ar"
"42468","fr"
"42470","fr"
"42472","de"
"42473","de"
"42475","en"
"42476","it"
"42477","ja"
"42479","de"
"42481","de"
"42482","ja"
"42483","ja"
"42484","fr"
"42485","de"
"42487","en"
"42488","en"
"42489","it"
"42490","ja"
"42491","es"
"42493","en"
"42495","en"
"42496","es"
"42497","es"
"42498","en"
"42500","en"
"42501","en"
"42502","ja"
"42505","en"
"42506","en"
"42522","ar"
"42525","de"
"42526","en"
"42527","en"
"42528","ja"
"42529","en"
"42531","ja"
"42532","en"
"42533","en"
"42536","en"
"42536","it"
"42537","ja"
"42538","en"
"42539","fr"
"42540","en"
"42542","en"
"42543","en"
"42545","fr"
"42546","en"
"42547","en"
"42548","en"
"42549","en"
"42550","de"
"42550","en"
"42551","en"
"42552","it"
"42553","tr"
"42554","tr"
"42555","tr"
"42556","tr"
"42557","fr"
"42580","ru"
"42583","en"
"42584","en"
"42585","zh"
"42587","en"
"42588","en"
"42630","en"
"42631","de"
"42632","en"
"42633","de"
"42634","en"
"42635","en"
"42636","en"
"42637","en"
"42638","en"
"42639","en"
"42640","hi"
"42642","tr"
"42643","tr"
"42644","tr"
"42645","en"
"42647","en"
"42648","es"
"42649","en"
"42650","en"
"42651","en"
"42652","ja"
"42653","en"
"42655","en"
"42655","fr"
"42656","en"
"42657","en"
"42658","en"
