"movie_id","abstract"
"10009","A young Inuit hunter seeks vengence against a bear, only to be magically changed into a bear himself, and his only chance to change back is with a talkative bear cub."
"10010","An old female friend of Kenai needs his help on a quest, much to Koda's growing consternation."
"10011","A man, crippled in an accident, returns to the woods after rehabilitation, certain that he'll not see Bigfoot again."
"10016",""
"10025","Just My Luck is a 2006 American romantic comedy film directed by Donald Petrie and written by I. Marlene King and Amy B. Harris. The film stars Lindsay Lohan and Chris Pine as the main characters. Lohan stars as Ashley, the luckiest girl in Manhattan, New York. She loses her luck after kissing Jake, portrayed by Pine, at a masquerade bash."
"10026","A road trip to Los Angeles inadvertently leads a young man from Wyoming into a wild maze of psychotic hit-men, racy women, jewel thieves and a salsa band."
"10027","A man raised into behaving like a dog, escapes from his captor to start a new life, who seeks to reclaim him because of his unnatural martial arts skills that are triggered when unleashed."
"10028","Honey (Alba) is a sexy, tough music video choreographer who shakes up her life after her mentor gives her an ultimatum: sleep with him or be blacklisted within their industry."
"10029","A prostitute is killed during a bachelor party and the attendees turn on each other as the wedding approaches."
"10030","In order to keep the woman of his dreams from falling for another guy, Charlie Logan has to break the curse that has made him wildly popular with single women: Sleep with Charlie once, and the next man you meet will be your true love."
"10031","It seems innocent enough. Struggling young artist Daniel King is invited by his childhood friend Natasha..."
"10032","Taj Mahal Badalandabad leaves Coolidge College behind for the halls of Camford University in England, where he looks to continue his education, and teach an uptight student how to make the most out of her academic career."
"10033","While visiting his hometown during Christmas, a man comes face-to-face with his old high school crush whom he was best friends with -- a woman whose rejection of him turned him into a ferocious womanizer."
"10034","A nurse eavesdrops with a friend on a cell phone conversation that describes a bank heist. She and the friend then conspire to blackmail the robbers for $2 million."
"10035","This sexy, teen-comedy is about a freshman, Matthew (played by Jonathan Tucker), at college who meets..."
"10036","Deutsche Komödie von 2006, Fortsetzung von \"7 Zwerge – Männer allein im Wald\". Der Film ist durchsetzt von Anspielungen auf bekannte Volksmärchen der Gebrüder Grimm, u.a. Rumpelstilzchen und Schneewittchen. Otto Waalkes zeichnet zusammen mit Sven Unterwaldt und Bernd Eilert für das Drehbuch verantwortlich und ist im Film als Zwerg Bubi zu sehen."
"10037","The Strike Force team is back in this action-packed sequel to \"The Hunt For Eagle One\"! Terrorists have stolen a Ground Control Encoder..."
"10038","A teenage boy and girl struggle to stay in love when the girl's body is transformed into Japan's ultimate weapon."
"10039",""
"10041","After dating a wonderful man, Hope comes back home, sees her daughter Jennifer and goes to sleep. She wakes-up in the woods with a psychopath..."
"10042","8 explorers trapped in a Russian cave system are hunted by an unknown presence."
"10044","Two Hong-Kong cops are sent to Tokyo to catch an ex-cop who stole a large amount of money in diamonds..."
"10045","Set in the ghettos of Paris in 2010, an undercover cop and ex-thug try to infiltrate a gang in order to defuse a neutron bomb."
"10046","In the 1870's, U.S Marshal Mike S. Blueberry tries to stop Wally Blount, the man who killed his girlfriend..."
"10048","Deeply ensconced in a top-secret military program, three pilots struggle to bring an artificial intelligence program under control ... before it initiates the next world war."
"10049","Marshall Lawson loses his strike-team in a cold-blooded and seemingly random attack. After this he takes..."
"10050","When Berke Landers, a popular high school basketball star, gets dumped by his life-long girlfriend, Allison..."
"10051","A young woman arrives in Paris where she finds a job as a waitress in bar next on Avenue Montaigne that caters to the surrounding theaters and the wealthy inhabitants of the area. She will meet a pianist, a famous actress and a great art collector, and become acquainted with the \"luxurious\" world her grandmother has told her about since her childhood."
"10052","A grieving doctor is contacted by his late wife through his patients' near death experiences."
"10053","During an otherwise routine babysitting gig, a high-school student is harassed by an increasingly threatening prank caller."
"10055","The school teacher Amy has been proposed by her boyfriend Nick early in the morning and she promises her answer later in the afternoon..."
"10060","A tale of an inner city drug dealer who turns away from crime to pursue his passion, rap music."
"10062","Waylon and Buddy decide to join the army as it appears to be their best option. But when they realize..."
"10063","A group of five college kids are forced to match wits with unwelcoming residents when they fly to a \"deserted\" island for a party weekend."
"10064","Upon discovering a den of corrupt policemen, a fresh-faced journalist makes a shaky allies in a jaded reporter and investigator for a powerful district attorney."
"10065","A family is terrorized by demonic forces after moving into a home that was the site of a grisly mass-murder."
"10066","Six friends are stranded in a ghost town where a towering wax museum looms ahead. And inside are two brothers who have a special way of making the wax figures look real..."
"10067","A man tries to live a normal life despite the fact that he sometimes turns into a sheepdog."
"10069","For a group of teens, the answer to the mysterious death of their old friend lies within the world of an online video game based on the true story of an ancient noblewoman known as the Blood Countess."
"10070","Patrons locked inside of a bar are forced to fight monsters."
"10071","A pair of well-meaning, but socially inept brothers try to find their perfect mates in order to provide their dying father with a grandchild."
"10073","Spoof of romantic comedies which focuses on a man (Campbell), his crush (Hannigan), his parents (Coolidge, Willard), and her father (Griffin)."
"10074","Self-proclaimed stuntman Rod Kimble is preparing for the jump of his life - to clear fifteen buses to raise money for his abusive stepfather Frank's life-saving heart operation."
"10075","A young teenage werewolf (Bruckner) is torn between honoring her family's secret and her love for a man (Dancy)."
"10076","A multi-national forestry company engages in genetic experimentation to increase logging yield in a remote section of forest..."
"10077","When a hunter sent back to the prehistoric era runs off the path he must not leave, he causes a chain reaction that alters history in disastrous ways."
"10078","A pair of rivaling stage magicians are forced to confront their falling out over a guillotine mishap when they compete in a magic competition."
"10079","A teenage orphan fights against the Red Army at the end of WWII and in the aftermath is 'adopted' by a Commissar. Years later he is sent to London during the Cold war to work for the KGB, where he questions his life."
"10080","\"Slip\" is the story of Sarah, a young woman who witnessed her mother's murder as a child. Now grown..."
"10084","Too Fine and his friends Finny, Pushy and Rage hope to set up a successful urban underground garage..."
"10085","A young pathology med student suspects that the spirit of a dead cadaver in the hospital morgue where she works is killing off all those who handle or desecrate the body."
"10087","An epic about anthropologists who hunt and capture pygmies for study back in Europe, in an attempt to illustrate the link between man and ape."
"10088","High school senior Stacey has a frightening nightmare that just might come true. Christina, the new girl in school..."
"10089",""
"10090","A rag-tag team of Reno cops are called in to save the day after a terrorist attack disrupts a national police convention in Miami Beach during spring break. Based on the Comedy Central series."
"10091","In the year 2000AD, a world-wide search was conducted to find The Most Unromantic Man in the World...."
"10092","Eight unsuspecting high school seniors at a posh boarding school, who delight themselves on playing games of lies, come face-to-face with terror and learn that nobody believes a liar - even when they're telling the truth."
"10093","Joanna Mills (Gellar), a traveling business woman, begins having nightmares of a murder that occurred 15 years ago. Soon she is drawn to an old farmhouse, where the murder took place."
"10094","A contemporary psychological thriller in which a young British couple travelling through the Australian..."
"10095","Reporters uncover the dark secret behind Acheron, a shadowy town whose inhabitants have mysteriously died."
"10097","After a chance encounter, a Dubliner (Gleeson) is stalked by a murderous facsimile of himself."
"10098","The Tramp cares for an abandoned child, but events put that relationship in jeopardy."
"10099",""
"10103","The heart-warming romance story between Kyungjin and Myungwoo. Even though he has passed away, he will be always with Kyungwoo forever."
"10104","Sequal to Dorm Daze has most of the original group of college students on a cruise ship in the Pacific, putting on a school play which takes a turn involving the theft of a priceless diamond."
"10105","Five American soldiers fighting in Europe during World War II struggle to return to Allied territory after being separated from U.S. forces during the historic Malmedy Massacre."
"10107","Rexxx, Hollywood's top canine star, gets lost and is adopted into a shabby firehouse. He teams up with a young kid (Hutcherson) to get the station back on its feet."
"10108",""
"10109","In this swordfighting comedy, a young noblewoman falls in love with a prince of the Imperial House. By accident..."
"10111","A mockumentary that follows three couples as they battle it out to win the coveted title of 'Most Original Wedding of the Year'."
"10113","An artist with coulrophobia (\"fear of clowns\") is stalked by a murderous clown resembling one of the ones she paints."
"10114","While spending time at her grandparent's secluded summerhouse to clean up the place after her grandmother's death, a young woman is plagued by horrible visions and dreams of tragic past events."
"10115","After a run-in with the law, Haley Graham (Missy Peregrym) is forced to return to the world from which she fled some years ago. Enrolled in an elite gymnastics program run by the legendary Burt Vickerman (Jeff Bridges), Haley's rebellious attitude gives way to something that just might be called team spirit."
"10116","After more than four hundred years of war between the Shinobi warriors of the Manjidani Koga and Tsubagakure Iga clans..."
"10118","Two wealthy sisters, both heiresses to their family's cosmetics fortune, are given a wake-up call when a scandal and ensuing investigation strip them of their wealth."
"10119","Selma's mother died giving birth to her, and Selma's step aunt is living proof that men only cause trouble..."
"10120","Comic mayhem ensues when two lovely blondes, Dee and Dawn, are mistaken as international mob killers."
"10121","A headstrong animal-rights activist group plans a raid on a bio-tech company to stop the cruelty. They..."
"10123","\"French for Beginners\" tells the story of HENRIK, who takes part in a student exchange program with France. The only..."
"10124","Two hospitalized young people discover that things can get even worse when the dilapidated institution is stranded by a severe storm and a maniac stalks the corridors butchering the patients and staff."
"10125",""
"2539","A woman and her daughter emigrate from Mexico for a better life in America, where they start working for a family where the patriarch is a newly celebrated chef with an insecure wife."
"10151",""
"119257","Chaotic and playful juxtaposition of short artist contributions tracing and commemorating the life and work of Baroness Elsa von Freytag-Loringhoven, a foundational figure in New York dada poetry and art, who's work presaged and heavily influenced the popularisation of conceptual art by Marcel Duchamp and others. A homage that is in keeping with Elsa's own embodied and fearless approach and style."
"10229","About a boy & a girl."
"10247","An office worker inadvertently becomes a hero after he saves a woman's life."
"10248","Middle Earth is... right in the heart of Europe! A spoof of the Lord of the Rings Trilogy set in Switzerland."
"10250",""
"10251","Five wayward teenage girls are sent to a reformatory and discover they possess unique powers to battle the ancient demon, Legion, which holds thrall over the sinister institution."
"10252","When the violent gangster James \"Animal\" Allen is arrested and sent to prison, his teenage son Darius is left with his mother..."
"10253","Based on the Korean legend, unknown creatures will return and devastate the planet. Reporter Ethan Kendrick is called in to investigate the matter..."
"10254",""
"10255","Jiney is a talented student of Arts with a trauma in her childhood and lack of communication with her mother..."
"10256","In the Seventeenth Century, while Hungary is fighting the Turks, the population of a small village in..."
"10257",""
"10258",""
"10259",""
"10263","Tamara, an unattractive girl, who is picked on by her peers returns after her death as a sexy seductress to exact revenge."
"10265","In this sequel to \"Tokyo Raiders\", wisecracking, kung-fu-fighting spy/private eye Lam jets off to Seoul..."
"10266",""
"10267",""
"10268",""
"10270",""
"10271",""
"10272",""
"10273","Vincent, a down-at-the-heels French cab driver, desparately in need of cash for child support is intrigued..."
"10274","A political thriller steeped in illegal oil trading, the Russian Mafia, and governmental cover-ups."
"10275","The Tang emperor is betrayed by one of his generals, who installs himself as emperor in the East Capital..."
"10346","Painful Deceptions is a video supplement to th book Painful Questions: An Analisys of the September 11th Attack"
"9345",""
"10417","In 1944, a group of high command officers plot an attempt against Hitler, and one of the leaders of the conspiracy..."
"10425",""
"10429",""
"10431",""
"10432",""
"10754","The plot couldn't be simpler or its attack on capital punishment (and the act of killing in general) more direct - a senseless..."
"10613","When a bus breaks down in the desert, the passengers decide to stage \"King Lear.\""
"10604","An uptight English writer traveling to Crete on a matter of business finds his life changed forever when he meets the gregarious Alexis Zorba."
"10614",""
"10615",""
"10616",""
"10617",""
"10618",""
"10619",""
"10620",""
"10621",""
"10734","A dramatization of the one possibly successful escape from the notorious prison."
"10758","Jenna is a pregnant, unhappily married waitress in the deep south. She meets a newcomer to her town and falls into an unlikely relationship as a last attempt at happiness."
"10760","A modern retelling of Snow White set against students in their freshman year of college in the greek system."
"10761",""
"10762","After their friend dies, three men decide to fulfill their childhood promise by going on a camping expedition for the lost D.B. Cooper bounty, with calamitous results."
"10840",""
"10842",""
"10569","A loser of a crook and his wife strike it rich when a botched bank job's cover business becomes a spectacular success."
"10844",""
"10846",""
"10848",""
"10850",""
"10851","Gambler and conman Jake Green (Jason Statham) always ran with a bad crowd and it cost him seven years of his life when he took the rap for mean Dorothy Macha (Ray Liotta) and wound up in jail. After his release, Jake becomes unbeatable at the tables using a formula for the ultimate con that he learned from two mysterious fellow prisoners. Now he is ready to take his revenge."
"10852",""
"10854",""
"10880",""
"3545","it's bullshit！"
"11111","\"King Lines\" is a climbing movie with and about Chris Sharma."
"5239",""
"11126",""
"5186",""
"10681","Wall-e is a Disney Pixar animated movie about a robot on Earth in the future. This future Earth has been overrun with garbage and all humans have fled to outer space. Wall-e is the loveable robot that brings life, fun, adventure, and romance to this family movie."
"11445",""
"3146","A Perverse Phantasy is revealed when the Doctor of a Small Village transforms itself into a blood and sexhungry Beast"
"3160","This Film was banned in 1995 for Political Reasons"
"11555",""
"16194","On the 20-year anniversary of his groundbreaking masterpiece Roger & Me (1989), Michael Moore's Capitalism: A Love Story comes home to the issue he's been examining throughout his career: the disastrous impact of corporate dominance on the everyday lives of Americans (and by default, the rest of the world)."
"1538","A taxi driver finds out who the last planned victim of a killer is and tries to save her."
"4397",""
"12175","Two couples and another friend from college decide to visit the Goldfield Hotel in Nevada to make a documentary about ghosts – then their nightmares begin!"
"5704",""
"3291","Old school newsmaking and storytelling."
"5241",""
"12240",""
"12247","Shotgun Stories tracks a feud that erupts between two sets of half brothers following the death of their father..."
"1837",""
"12302","Jagoannya boongan, setannya Kok Beneran?"
"11796",""
"12453","This coming-of-age drama deals with a young man, realizing who he really is and which things he will never do..."
"12454","Penny's love for her partner, taxi-driver Phil, has run dry. He is a gentle, philosophical guy, and she works on the checkout at a supermarket..."
"12455","A rookie policeman from provincial Le Havre volunteers for the high pressure Parisian homicide bureau and is assigned to a middle-aged woman detective."
"12456","About a filmmaker not only revisiting, but also recreating (not in a conventional sense) one of his first films, The Perfect Human / Det perfekte menneske (1967)"
"12457","An 18 years old man is leaving his Swiss German parent's house to learn 1 year French in Geneva, as au pair helper of this family. He learns there the easy and hard times of life and love."
"12563","Inspired by Thomas Merton's poem, ORIGINAL CHILD BOMB shows the human cost of nuclear weapons. The bombings of Hiroshima and Nagasaki are depicted through declassified footage, photographs, drawings and testimonies of mothers, brothers and soldiers. Ordinary people gaze upon the nuclear past and its terrifying present. "
"12674","Ryan McNamara has been beaten, abused, witnessed slaughter, and been subjected to sexual torture. But that's nothing compared to what Ryan is about to do."
"12676","The key out is to stay alive...or die trying!"
"15782","In the romantic drama Remember Me, Robert Pattinson plays Tyler, a rebellious young man in New York City who has a strained relationship with his father (Pierce Brosnan) ever since tragedy separated their family. Tyler didn't think anyone could possibly understand what he was going through until the day he met Ally (Emilie de Ravin) through an unusual twist of fate."
"10828","鸟巢"
"12815","A documentary about nazis in Sweden."
"12843","True Blood is an American television series based on the Sookie Stackhouse books by Charlaine Harris and adapted for television by Alan Ball."
"12876","This cautionary documentary exposes the vulnerability of computers - which count approximately 80% of America's votes in county, state and federal elections - suggesting that if our votes aren't safe, then our democracy isn't safe either."
"13321","Der Film erzählt die Story des Ex-Mega-Dopedealers alias Mr. Nice."
"13375","Four intertwined episodes of the joys and sorrows of love."
"13382","The Butterfly Effect - Duology"
"14530","The Great Global Warming Swindle is a documentary film that argues against the scientific consensus that global warming is man-made. It has been described by both its original broadcaster Channel 4 and the British regulator Ofcom as \"a polemic.\""
"13484","Beneath the calm lies the darkness..."
"13485","We look for love, think we found it. But fall on our faces each time, but harder. Everyone knows how to love. We're born with this gift. But sometimes we must relearn it."
"13487","A photograph of a silhouetted girl by a lake is stuck on a wall and kissed. Over time the image degrades... "
"13488","If only script doctors could write prescriptions... "
"13490","This costume drama features England's splendid Renaissance dynasty under King Henry VIII. Beginning in Season 1 when Henry VIII was growing desperate for an heir and growing distant from his first wife, the series moves quickly to the period when Anne Boelyn became his obsession. During this time Cardinal Wolsey rose to become the power behind his throne, ruling ruthlessly and nearly absolutely."
"12400","A fateful event leads to a job in the film business for top mixed-martial arts instructor Mike Terry. Though he refuses to participate in prize bouts, circumstances conspire to force him to consider entering such a competition."
"13516","A seemingly random accident leaves porn photographer Jack Fender in possession of Christianity's most holy of Holy Relics.\
\
He must confront Evil's relentless assault of blood soaked murder, sex and deceit for the preservation of an entire faith and his own soul."
"13524","The story of a hockey player who returns to the game as a coach of a women's hockey team. "
"13533","Methamphetamine–-“meth”–-is considered to be one of the hardest drugs to quit. This dangerous drug is ravaging rural communities and spreading its poison to major metropolitan areas and across international borders at an alarming rate. What makes this drug so powerful, addictive, and destructive?"
"23236","Kick-Ass tells the story of average teenager Dave Lizewski (Aaron Johnson), a comic-book fanboy who decides to take his obsession as inspiration to become a real-life superhero. As any good superhero would, he chooses a new name -- Kick-Ass -- assembles a suit and mask to wear, and gets to work fighting crime. There's only one problem standing in his way: Kick-Ass has absolutely no superpowers."
"8291",""
"26850","Circus is a British crime thriller starring John Hannah, Peter Stormare, and Eddie Izzard. Directed by Rob Walker, Circus focuses on a couple of con artists, Leo and Lily. Lily wants to get out of the racket and settle down in a nice place somewhere far away. Leo agrees saying that within a week they should have enough to leave for good..."
"14088","Iconic director Paul Schrader is fired from Prequel to the Exorcist by Morgan Creek,2 years later he ressurects the movie and gets a theatrical release thru W.B.,This story is told from the ditches of editing the movie in it's prep for a film festival in europe.The rest is truly film history."
"1364","aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa"
"8945","The Mad Max Trilogy."
"14142","Iskyss is a love story based on Gunvor Galtung Haavik’s double life over 30 years. During the Cold War, she was employed by the Norwegian Ministry of Foreign Affairs, and assigned to the Norwegian Embassy in Moscow. With the information she had access to in the capacity of her position as interpreter and secretary, she frequently fed the KGB secret information, in her role as a Russian agent."
"12813",""
"14160","Der fünfte Streich des Bike-Filmklassikers. Der Film gilt als einer der schönsten. Die Sprünge werden nicht mehr höher, dafür mit viel mehr Style gesprungen. Und was der Regisseur Bjorn Enga an Bildqualität auf die Linse bringt, ist bisher ungeschlagen."
"92411","Set in 1973, a young couple become entangled in a Chilean military coup at a time when there is much protest on the streets against General Augusto Pinochet."
"14389","Winner of the 2008 Texas Frightmare Weekend Audience Choice Award, Best Feature Film at 2008 World Horror Con, this black comedy is a super low budget horror masterpiece."
"14392",""
"2625","A manic depressive man falls in love with his doctor"
"33481","BBC series about a policeman from 2006 who wakes up in the year 1973."
"8937","An ordinary Japanese family slowly disintegrates after its patriarch loses his job at a prominent company. "
"14586","Watchable and downloadable on the Official Homepage."
"10780",""
"5750",""
"13486","see site www. skin territory.com for more info. trailer,pics, etc."
"14714","Greg Gibbons has reoccurring post-apocalyptic nightmares.... \
A successful businessman during the day. An amnesia-stricken survivalist in his nightmares. "
"4820",""
"14727",""
"6073","Abstract Wibble"
"11124","Award: 3rd place in \"Rome Film Festival\"; Nominations: “Alto Vicentino Film Festival”, “Amarcort Film Festival”, “Epizephiry Film Festival”, “Alto Volturno Movie Festival”, “Villanova in Corto Film Festival”, “Tenebria Film Festival”, “ToHorror Film Festival”, “Fancine: Festival de Cine Fantástico” – “Festival de Cine Iberoamericano de Huelva – Seccione IAJ” - “BFF: Beinette Film Festival\""
"11125","Award: 2nd best film in the \"Efata Festival\". Nominations for no-competitive section in: \"Joe d'Amato Horror Film Festival\" - \"II CCSPA: Certamen de Cortos de San Pedro de Alcántara\""
"15706","John Lennon ist eine der herausragendsten Persönlichkeiten aus der Musik-Welt des 20. Jahrhunderts und neben Paul McCartney die treibende Kraft der Beatles. Der Film zeigt einen Zusammenschnitt auf der Basis von 200 Stunden Filmmaterial aus dem Archiv von John Lennon. Dabei werden Lennons Kindheit, seine musikalischen Anfänge, seine Zeit bei den Beatles und seine Ehe mit Yoko Ono wiedergegeben."
"14788","A teenage punk roams around Manhattan through his past, present and future."
"14795","Not the trace of a plot!"
"14804","A portrait of Henk Epskamp, a sailmaker for windmills in the Netherlands. This documentary is made by a highschool student, Thomas van der Gronde. See his website www.thomasvandergronde.nl             The film has won 4 prizes up to now: 'Jury prize at We Are Next', 'Jury prize at De Ronde Venen Open', '2nd prize at The Dutch Film Festival for Students (NFFS)', '3rd prize at Camera Zizanio Greece'"
"15580","Jason Statham stars as Chev Chelios, a British hitman in LA who has been poisoned and must ensure that his heartrate remains high in order to stay alive. Cue masses of action, shooting, sex and drugs!"
"14912","A brain damaged woman (Annabeth Gish) and a mentally retarded man (Ben Siegler) have a child of normal intelligence. Can the family come to terms with the parents being \"different\" or will the grandmother (Lynn Redgrave) take custody. Finalist for the PEN Award and a nominee for the California Governor's Media Access Award."
"14911","Ellen Hart Pena was at one time ranked in the top ten nationally for everything from the 8-K to the marathon. She had a perfect husband, Mayor of Denver Federico Pena, and seemingly a perfect life. Underneath the surface Pena is suffering from a deadly eating disorder that has the power at once to kill both her career and her unborn child."
"14913","Laurel has a budding romance with Jake, the seemingly perfect man. Susan struggling in a rocky marriage to Johnny. As the women meet in swimming lessons and bond over their relationships, they end up having more in common than what appears--including the same man. Adapted from the novel by Mary Alice Monroe."
"5238",""
"14951","To begin a new day, one has to pass a long night."
"5083",""
"7964","aeduieyrgehohgehgengshfgashgohegndohsflrehgfhasjfldsks"
"12806","Two friends spend the summer together at one of the pair's home in a coastal city in Spain. One is assured of his sexuality, while the other finds he's not like his friend."
"8909","A young man finds out his long lost father is an assassin. When his father is murdered, the son is recruited into his father's old organization and trained by a man named Sloan to follow in his dad's footsteps. "
"15512",""
"15536","Six friends gather together for a dinner party. When the lights accidentally go out they give in to their illicit desires and the party takes an unexpected and nasty turn."
"1501","A man tries to help his brother escape from prison after being set up, only to reveal a much bigger conspiracy."
"11640","A rundown neighborhood in South Central Los Angeles, known as the \"Anderson ghetto\", is filled with street gangs and thugs. Members of a local gang, called Street Thunder, have recently stolen a large number of automatic rifles. Consequently, the L.A.P.D. sends a team of heavily armed officers to ambush and kill six members of the gang. Following this attack, the four gang warlords swear a blood o"
"9426","A Scientist working on teleportation technology accidentally crosses his DNA with a fly during a freak accident."
"16049","Joachim, genannt Joey (Daniel Scholz), verfolgt verzweifelt seinen Traum, ein anerkannter Romanautor zu werden. Mühevoll wagt er, sich ein selbstbestimmtes Leben aufzubauen. Die Freundschaft zu Dag (Julian Hackstette) gibt ihm Kraft, an sein Talent zu glauben und nicht aufzugeben. Als Joey die Theorien von Stanislawski in die Hände fallen, begreift er hoffnungsvoll..."
"4530","A civil engineer gets in prison to carry out his plan to break out his brother before being executed."
"12287",""
"16712",""
"27390","Monica and Sinclair spice up their marriage by picking up men and playing games with them. But they're in trouble when Monica falls for one of their intended victims, who won't be played with."
"2048","Sci-Fi-Geschichte über intelligente Roboter, leider überdeckt mit einer dicken Schicht gewöhnlicher Action-Thriller-Elemente, aber immer noch interessant und unterhaltsam."
"1436","Koreanisch-chinesisches Krieger-Epos, das sich um die Gefangennahme und Befreiung einer Ming-Prinzessin im Jahre 1375 dreht."
"11544","Zeichentrick-Komödie über einen hochintelligenten Außerirdischen, der sich auf der Erde verstecken muss und bei einer Familie als eine Art Haustier Unterschlupf findet. Amüsant, auch für Erwachsene."
"18395",""
"17610",""
"23320","Examined Life is a Canadian documentary directed and written by Astra Taylor. The film is about the ideas of eigth influential contemporary philosophers being examined on the streets."
"2649","After successful banker Nicholas Van Orton gets the participation in a mysterious game as a gift from his brother Conrad, his life is turned upside down."
"1579",""
"17129","Clark wird in eine andere \"Welt\" gerissen, in der in einer psychatrischen Klinik ist und sich die letzten 5 1/2 Jahre eingebildet hat. Er ist kein Junge von einem anderen Planeten mit Superkräften, sondern nur Clark Kent.\
\
Nun muss er herausfinden was wirklich die Wahrheit ist... "
"16335","Released as one of the last of the legendary Mexican Cantinflas films, 1971's El Profe has the franchise's perennial star, Mario Moreno, as Sócrates García, a teacher trying to lift a remote village out of poverty and ignorance. In his way are a corrupt group of town leaders wanting to run him out of town. However, it's humour instead of guns that triumphs in this Western themed satire. "
"18893","A story which tells how a girl won her fight against the patriarchal society."
"18894","A Documentary on the murder of a minor girl and and consequent incidents."
"18642",""
"19115","Chinese version of the \"Thief of Baghdad\", a TV miniseries"
"116643","8-men battle it out in a one night 75kg championship tournament in Tongling, China."
"11463",""
"19480","A digital survey on public opinion on a judicial killing occured in Calcutta in 2004 "
"19482","A short film on death of a pond due to urban development."
"18769","A husband accused of killing his wife and injuring his daughter maintains that he is innocent, Stokes and Hodges discover that a fatal car accident was connected to a game of \"mailbox baseball,\" and Grissom meets with the \"Miniature Killer. "
"19850","A.K. is a documentary by Chris Marker about Japanese director Akira Kurosawa, mostly filmed at the sets of the 1985 movie Ran."
"19852","An epic tale of an uncompromising artist and fighter for freedom, Domenicos Theotokopoulos, known to the world as «El Greco»."
"19901","A family's peaceful existence is threatened when a busy highway is opened only meters away from their isolated house. Refusing to move, Marthe, Michel and their three children find innovative ways to adapt to their new environment."
"14593","In the late 1920s a bacteriologist goes to a cholera epidemic in upcountry China to heal people and his own marriage. Beautiful scenery."
"10304",""
"20202",""
"6002","A German production of Charley's Aunt."
"27622","A limo driver's blind date sparks a tale of love, betrayal, friendship, and grace centered around two working-class New York City couples."
"10315","Fantastic Mr. Fox is visionary director Wes Anderson’s first animated film, utilizing classic handmade stop-motion techniques to tell the story of the best-selling children’s book by Roald Dahl. It tells the story of Mr.Fox, eluding three evil farmers, and, out of self defense, raiding their warehouses, while they keep trying to starve him, his family and the other underground animals."
"1671","Doctor Who ist eine britische Science Fiction-Serie der BBC. Der mysteriöse Zeitreisende ohne Namen, nur bekannt als \"der Doktor\", reist in seiner TARDIS durch Zeit und Raum um Probleme zu lösen und das Universum vor einer Reihe von Schurken, darunter der Daleks, zu retten. Doctor Who ist die längste SciFi-Serie der Welt und in England ein Kulturphänomen."
"23536","Christmas in Wonderland is a 2007 family comedy directed by James Orr, starring Patrick Swayze. When two kids go Christmas shopping with dad, beacause their mom is stuck at an airport, they find a bag full of counterfeited money and start spending it. The crooks, owners of the lost bag, start chasing the kids through the mall to get the money back."
"11694",""
"23185","An erotic Japanese comedy directed by Masayuki Miyano, starring Saori Hara, Tomoko Murakami and Hiroki Narimiya. Lalapipo is about 6 characters in Tokyo who get involved in the sex/porn industry and whose lives gradually overlap."
"23187","A Japanese action comedy directed and written by Kôki Mitani. A hustler who gets in trouble with a gang boss agrees to make good with him by putting him in contact with a hitman, an assassin the hustler has no idea how to contact. Instead, he tricks an actor into playing the hitman role."
"23330","Glorious 39 is a British romance drama directed and written by Stephen Poliakoff. The film takes place in World War II, where a young woman's life changes dramatically after she discovers secrets of the pro-appeasement movement."
"23376","Robsessed is a documentary about how teenagers from all over the world have become obsessed with the British actor, Robert Pattinson, who stars in the Twilight Saga series of films."
"23377","The Wrecker is a British melodrama directed by Géza von Bolváry, starring Carlyle Blackwell. The film is about the search for the title character, the Wrecker, who enjoys destroying trains."
"23379","Heathen is a British thriller drama directed by Ross Shepherd starring Tom Rudd and Amber Coombs. Years after his brother's disappearance, William starts to get cryptic messages about the disappearance and tries to figure out who is responsible."
"23382","Heer Ranjha is a bollywood drama directed by Harjit Singh and Ksshitij Chaudhary. The movie is a tragic love story between Ranjha and Heer who are eternal soulmates but face cruel circumstances throughout their relationship."
"23606","Arranged is a drama directed by Diane Crespo and Stefan C. Schaefer. The film is about the developing friendship of two teachers, one Jewish and the other Muslim, who are both going through arranged marriages."
"1830",""
"23887","Bunny and the Bull is a British comedy, written and directed by Paul King, starring Edward Hogg, Simon Farnaby and Verónica Echegui. The film is about a man, Stephen Turnbull, reminiscing about a disastrous trek around Europ he undertook with a friend called Bunny."
"23889","De Dhana Dhan is a bollywood comedy directed by Priyadarshan. The plot involves a kidnapping, mistaken identities, assasins, and other topics."
"23920","Mr. Right is a romantic comedy directed by David Morris and Jacqui Morris. The movie follows a few gay couple's relationships. "
"23960","Nativity is a family comedy directed and written by Debbie Isitt, starring Martin Freeman. The story is about a small English town being turned upside down when they are falsely informed that a Hollywood producer will judge the best nativity school play in town."
"24211","Single Santa Seeks Mrs. Claus is a family comedy, made for TV movie, directed by Harvey Frost, starring Steve Guttenberg. When a widow (Beth) tries to convince her young son (Jake) to stop believing in fantasies, her son writes a letter to Santa Claus. Santa Claus's son Nick, needs to marry soon in order to become the next Santa, and after Jake's letter he sets his eyes on Beth."
